row,rt,final_value,start_value,time_elapsed,subject,facial_expressions,skinTone,starting_color,difference
1402,21103.7,0.594045,0.344045,28736,5bf5815ed79b630001ab22a4,frown,dark,NULL,NULL
1403,16553.5,0.533307,0.633307,45295,5bf5815ed79b630001ab22a4,frown,dark,bright,4.33066
1404,5275.23,0.535731,0.585731,50574,5bf5815ed79b630001ab22a4,frown,dark,bright,2.57309
1405,16318.8,0.576887,0.0518874,66895,5bf5815ed79b630001ab22a4,frown,dark,dim,5.68874
1406,9643.74,0.577576,0.577576,76543,5bf5815ed79b630001ab22a4,frown,dark,bright,5.75763
1407,9365.74,0.553668,0.103668,85913,5bf5815ed79b630001ab22a4,frown,dark,dim,4.36678
1408,12202.8,0.541778,0.266778,98119,5bf5815ed79b630001ab22a4,frown,dark,dim,5.17778
1409,NULL,NULL,NULL,4331,5c43c8943526c80001fca34f,smile,light,NULL,NULL
1410,12341.5,0.222501,0.222501,16677,5c43c8943526c80001fca34f,smile,light,NULL,NULL
1411,14594.3,0.844424,0.819424,31274,5c43c8943526c80001fca34f,smile,light,dim,-2.85758
1412,15936.1,0.905292,0.655292,47212,5c43c8943526c80001fca34f,smile,light,dim,1.72916
1413,8663.18,0.904345,0.904345,55877,5c43c8943526c80001fca34f,smile,light,bright,1.63453
1414,34332.8,0.925,0.0146839,90209,5c43c8943526c80001fca34f,smile,light,dim,5.2
1415,19207.9,0.872666,0.872666,109418,5c43c8943526c80001fca34f,smile,light,bright,2.96661
1416,28848.2,0.864251,0.939251,138266,5c43c8943526c80001fca34f,smile,light,bright,2.12506
1417,NULL,NULL,NULL,2744,56ce42d9465e580006846f57,smile,light,NULL,NULL
1418,20111.8,0.488922,0.738922,22866,56ce42d9465e580006846f57,smile,light,NULL,NULL
1419,7406.75,0.995315,0.995315,30275,56ce42d9465e580006846f57,smile,light,bright,15.2315
1420,14350.2,0.845243,0.595243,44628,56ce42d9465e580006846f57,smile,light,dim,-4.27571
1421,12654.3,0.833857,0.933857,57282,56ce42d9465e580006846f57,smile,light,bright,-3.91429
1422,9368.03,0.739908,0.389908,66652,56ce42d9465e580006846f57,smile,light,dim,-10.3092
1423,11591.1,0.779821,0.129821,78244,56ce42d9465e580006846f57,smile,light,dim,-9.31792
1424,11422,0.872698,0.972698,89668,56ce42d9465e580006846f57,smile,light,bright,-1.53018
1425,NULL,NULL,NULL,4427,5ca0adbedd391200010c1ce9,smile,light,NULL,NULL
1426,24755,0.951747,0.951747,29184,5ca0adbedd391200010c1ce9,smile,light,NULL,NULL
1427,9166.1,0.869748,0.894748,38353,5ca0adbedd391200010c1ce9,smile,light,bright,2.67478
1428,4957.4,0.860379,0.910379,43311,5ca0adbedd391200010c1ce9,smile,light,bright,1.73791
1429,9394.7,0.898616,0.848616,52708,5ca0adbedd391200010c1ce9,smile,light,dim,2.56158
1430,26899.4,0.901312,0.901312,79608,5ca0adbedd391200010c1ce9,smile,light,bright,1.33115
1431,7778.8,0.921131,0.621131,87388,5ca0adbedd391200010c1ce9,smile,light,dim,3.31309
1432,10971.3,0.916972,0.116972,98361,5ca0adbedd391200010c1ce9,smile,light,dim,4.39715
1433,NULL,NULL,NULL,4176,5b704c7f4ee52200010f68b0,frown,medium,NULL,NULL
1434,20267,0.968391,0.968391,24445,5b704c7f4ee52200010f68b0,frown,medium,NULL,NULL
1435,26089,0.632008,0.732008,50544,5b704c7f4ee52200010f68b0,frown,medium,bright,-4.39919
1436,11882,0.623783,0.423783,62436,5b704c7f4ee52200010f68b0,frown,medium,dim,-5.22167
1437,11454,0.63239,0.90739,73890,5b704c7f4ee52200010f68b0,frown,medium,bright,-3.46102
1438,11253,0.633083,0.733083,85143,5b704c7f4ee52200010f68b0,frown,medium,bright,-3.39171
1439,16206,0.624506,0.524506,101349,5b704c7f4ee52200010f68b0,frown,medium,dim,-5.14939
1440,6747,0.610103,0.485103,108097,5b704c7f4ee52200010f68b0,frown,medium,dim,-6.58973
1441,NULL,NULL,NULL,137845,5aef9f3d76b7630001330fc1,smile,medium,NULL,NULL
1442,12047,0.601779,0.601779,149893,5aef9f3d76b7630001330fc1,smile,medium,NULL,NULL
1443,6140.9,0.70593,0.73093,156036,5aef9f3d76b7630001330fc1,smile,medium,bright,2.99304
1444,8582.63,0.669616,0.369616,164620,5aef9f3d76b7630001330fc1,smile,medium,dim,0.261572
1445,5556.35,0.692914,0.867914,170177,5aef9f3d76b7630001330fc1,smile,medium,bright,2.59143
1446,7457.97,0.701932,0.701932,177636,5aef9f3d76b7630001330fc1,smile,medium,bright,2.59324
1447,9111.82,0.683981,0.208981,186748,5aef9f3d76b7630001330fc1,smile,medium,dim,0.798142
1448,7334.07,0.684663,0.259663,194083,5aef9f3d76b7630001330fc1,smile,medium,dim,0.866336
1449,NULL,NULL,NULL,7098,5c8ebaed13e167000176428f,smile,dark,NULL,NULL
1450,24109,0.498192,0.448192,31210,5c8ebaed13e167000176428f,smile,dark,NULL,NULL
1451,7243,0.600278,0.725278,38454,5c8ebaed13e167000176428f,smile,dark,bright,8.02782
1452,3699,0.440134,0.415134,42154,5c8ebaed13e167000176428f,smile,dark,dim,-6.98663
1453,9583,0.467984,0.342984,51739,5c8ebaed13e167000176428f,smile,dark,dim,-5.20156
1454,15561,0.53661,0.86161,67303,5c8ebaed13e167000176428f,smile,dark,bright,4.66103
1455,14330,0.523949,0.173949,81635,5c8ebaed13e167000176428f,smile,dark,dim,1.39486
1456,6543,0.591475,0.816475,88181,5c8ebaed13e167000176428f,smile,dark,bright,10.1475
1457,NULL,NULL,NULL,17417,5c2d2f00731cd10001b64570,frown,light,NULL,NULL
1458,25544.9,0.683724,0.683724,42743,5c2d2f00731cd10001b64570,frown,light,NULL,NULL
1459,19315.8,0.827337,0.652337,62063,5c2d2f00731cd10001b64570,frown,light,dim,-1.56632
1460,27748.4,0.893046,0.943047,89783,5c2d2f00731cd10001b64570,frown,light,bright,0.50465
1461,28684.2,0.913345,0.0133446,118470,5c2d2f00731cd10001b64570,frown,light,dim,4.03446
1462,8669.4,0.836867,0.861867,127142,5c2d2f00731cd10001b64570,frown,light,bright,-0.613267
1463,41348,0.947691,0.997691,168463,5c2d2f00731cd10001b64570,frown,light,bright,7.46911
1464,23517.8,0.891806,0.116806,191983,5c2d2f00731cd10001b64570,frown,light,dim,0.380649
1465,NULL,NULL,NULL,4207,5b2a42a47297750001c76b29,smile,light,NULL,NULL
1466,21364,0.498467,0.148467,25583,5b2a42a47297750001c76b29,smile,light,NULL,NULL
1467,9451.38,0.895947,0.945947,35046,5b2a42a47297750001c76b29,smile,light,bright,0.794714
1468,5619.42,0.927171,0.927171,40678,5b2a42a47297750001c76b29,smile,light,bright,5.41706
1469,5526.52,0.901064,0.751064,46214,5b2a42a47297750001c76b29,smile,light,dim,2.80642
1470,4904.62,0.843592,0.718592,51126,5b2a42a47297750001c76b29,smile,light,dim,0.0592165
1471,14495.3,0.90467,0.15467,65629,5b2a42a47297750001c76b29,smile,light,dim,1.66696
1472,7624.32,0.860263,0.960263,73261,5b2a42a47297750001c76b29,smile,light,bright,1.72635
1473,NULL,NULL,NULL,4717,5c6e9436ebb397000140f5f5,smile,medium,NULL,NULL
1474,33722.5,0.536433,0.336433,38442,5c6e9436ebb397000140f5f5,smile,medium,NULL,NULL
1475,37046.1,0.675,0.980046,75489,5c6e9436ebb397000140f5f5,smile,medium,bright,-0.1
1476,14510.8,0.648038,0.923038,90001,5c6e9436ebb397000140f5f5,smile,medium,bright,-1.89622
1477,16974.9,0.642534,0.342534,106977,5c6e9436ebb397000140f5f5,smile,medium,dim,-2.44658
1478,17782.4,0.651346,0.901346,124762,5c6e9436ebb397000140f5f5,smile,medium,bright,-2.46544
1479,12406.9,0.631632,0.406632,137170,5c6e9436ebb397000140f5f5,smile,medium,dim,-4.43676
1480,15262.2,0.637858,0.262858,152434,5c6e9436ebb397000140f5f5,smile,medium,dim,-3.81419
1481,NULL,NULL,NULL,4265,5b9f27d2d1ff7a00013c0782,frown,dark,NULL,NULL
1482,29196.2,0.491732,0.591732,33464,5b9f27d2d1ff7a00013c0782,frown,dark,NULL,NULL
1483,17814,0.517549,0.117549,51280,5b9f27d2d1ff7a00013c0782,frown,dark,dim,0.754883
1484,16431.2,0.446134,0.121134,67714,5b9f27d2d1ff7a00013c0782,frown,dark,dim,-7.38664
1485,16146,0.40886,0.55886,83862,5b9f27d2d1ff7a00013c0782,frown,dark,bright,-10.114
1486,21161.3,0.417601,0.0926013,105016,5b9f27d2d1ff7a00013c0782,frown,dark,dim,-7.23987
1487,17092.4,0.447653,0.597653,122110,5b9f27d2d1ff7a00013c0782,frown,dark,bright,-7.23471
1488,11158.6,0.423248,0.598248,133270,5b9f27d2d1ff7a00013c0782,frown,dark,bright,-6.67522
1489,NULL,NULL,NULL,3636,5bb511c6689fc5000149c703,smile,dark,NULL,NULL
1490,66624.5,0.984157,0.984157,70262,5bb511c6689fc5000149c703,smile,dark,NULL,NULL
1491,22454.2,0.425456,0.100456,92718,5bb511c6689fc5000149c703,smile,dark,dim,-6.45438
1492,18758.4,0.519662,0.069662,111478,5bb511c6689fc5000149c703,smile,dark,dim,-0.0337977
1493,16270.9,0.491846,0.616846,127750,5bb511c6689fc5000149c703,smile,dark,bright,-1.81544
1494,28295.3,0.425,0.974867,156047,5bb511c6689fc5000149c703,smile,dark,bright,-8.5
1495,10198.4,0.440772,0.915772,166246,5bb511c6689fc5000149c703,smile,dark,bright,-7.92282
1496,14599.2,0.451063,0.151063,180846,5bb511c6689fc5000149c703,smile,dark,dim,-3.89373
1497,NULL,NULL,NULL,49663,5c1a89862a85450001a878b3,smile,light,NULL,NULL
1498,46993.6,0.525513,0.475513,96664,5c1a89862a85450001a878b3,smile,light,NULL,NULL
1499,11293.3,0.829792,0.729792,107966,5c1a89862a85450001a878b3,smile,light,dim,-4.32075
1500,11587.3,0.825,0.882138,119558,5c1a89862a85450001a878b3,smile,light,bright,-1.8
1501,14365.3,0.825,0.048506,133927,5c1a89862a85450001a878b3,smile,light,dim,-1.8
1502,13757.8,0.846331,0.946331,147688,5c1a89862a85450001a878b3,smile,light,bright,-4.16691
1503,19860.1,0.825,0.877469,167552,5c1a89862a85450001a878b3,smile,light,bright,-4.8
1504,6363.44,0.861828,0.361828,173920,5c1a89862a85450001a878b3,smile,light,dim,-2.6172
1505,NULL,NULL,NULL,5178,5c6a91ba6286d30001dcd284,smile,dark,NULL,NULL
1506,39419.8,0.512574,0.362574,44603,5c6a91ba6286d30001dcd284,smile,dark,NULL,NULL
1507,12971.8,0.435882,0.435882,57579,5c6a91ba6286d30001dcd284,smile,dark,dim,-7.41178
1508,3211.64,0.458672,0.458672,60794,5c6a91ba6286d30001dcd284,smile,dark,dim,-6.13281
1509,23150.6,0.453685,0.778685,83948,5c6a91ba6286d30001dcd284,smile,dark,bright,-3.6315
1510,15734,0.472455,0.797455,99684,5c6a91ba6286d30001dcd284,smile,dark,bright,-1.75448
1511,15016,0.460408,0.785408,114702,5c6a91ba6286d30001dcd284,smile,dark,bright,-4.95924
1512,20514.2,0.461085,0.311085,135219,5c6a91ba6286d30001dcd284,smile,dark,dim,-5.89153
1513,NULL,NULL,NULL,3396,5c85010127f8cb0016c93b02,frown,medium,NULL,NULL
1514,13044.4,0.944776,0.894776,16450,5c85010127f8cb0016c93b02,frown,medium,NULL,NULL
1515,23101.6,0.665374,0.915374,39558,5c85010127f8cb0016c93b02,frown,medium,bright,-1.06258
1516,11595.4,0.631051,0.0310509,51158,5c85010127f8cb0016c93b02,frown,medium,dim,-3.59491
1517,9345.18,0.658265,0.883265,60508,5c85010127f8cb0016c93b02,frown,medium,bright,-1.77352
1518,6885.56,0.63512,0.78512,67401,5c85010127f8cb0016c93b02,frown,medium,bright,-3.18804
1519,8611.36,0.671469,0.621469,76018,5c85010127f8cb0016c93b02,frown,medium,dim,-0.453066
1520,11865.7,0.639527,0.139527,87890,5c85010127f8cb0016c93b02,frown,medium,dim,-3.64727
1521,NULL,NULL,NULL,3805,5b976b85f966d1000118c297,smile,light,NULL,NULL
1522,37511.1,0.559494,0.259494,41339,5b976b85f966d1000118c297,smile,light,NULL,NULL
1523,40545.2,0.831601,0.906601,81891,5b976b85f966d1000118c297,smile,light,bright,-1.13991
1524,39845.1,0.87453,0.94953,121740,5b976b85f966d1000118c297,smile,light,bright,-1.34704
1525,7908.97,0.912025,0.987025,129653,5b976b85f966d1000118c297,smile,light,bright,3.90252
1526,16821,0.912655,0.612655,146477,5b976b85f966d1000118c297,smile,light,dim,3.96549
1527,11347.6,0.847762,0.0227624,157829,5b976b85f966d1000118c297,smile,light,dim,0.47624
1528,12029.7,0.910634,0.0856337,169862,5b976b85f966d1000118c297,smile,light,dim,2.26337
1529,NULL,NULL,NULL,2350,5ca0d4a348a4ff0015a82d4e,frown,light,NULL,NULL
1530,1323.86,0.894973,0.894973,3676,5ca0d4a348a4ff0015a82d4e,frown,light,NULL,NULL
1531,11185.3,0.95,0.958453,14863,5ca0d4a348a4ff0015a82d4e,frown,light,bright,6.2
1532,10812.6,0.890199,0.890199,25677,5ca0d4a348a4ff0015a82d4e,frown,light,bright,4.71989
1533,9262.54,0.919042,0.794042,34941,5ca0d4a348a4ff0015a82d4e,frown,light,dim,4.60419
1534,10139.7,0.821713,0.446713,45081,5ca0d4a348a4ff0015a82d4e,frown,light,dim,-2.12874
1535,2211.72,0.923408,0.923408,47294,5ca0d4a348a4ff0015a82d4e,frown,light,bright,3.5408
1536,7429.63,0.834102,0.659102,54725,5ca0d4a348a4ff0015a82d4e,frown,light,dim,-3.88976
1537,NULL,NULL,NULL,3453,5bcddb100f10750001d818f3,smile,medium,NULL,NULL
1538,25369,0.526446,0.726446,28826,5bcddb100f10750001d818f3,smile,medium,NULL,NULL
1539,30037,0.65018,0.35018,58866,5bcddb100f10750001d818f3,smile,medium,dim,-2.58205
1540,43670,0.665246,0.490246,102539,5bcddb100f10750001d818f3,smile,medium,dim,-0.175431
1541,11671,0.660136,0.810136,114210,5bcddb100f10750001d818f3,smile,medium,bright,-0.686353
1542,14071,0.68738,0.76238,128282,5bcddb100f10750001d818f3,smile,medium,bright,1.13797
1543,10600,0.652733,0.627733,138884,5bcddb100f10750001d818f3,smile,medium,dim,-2.32668
1544,13640,0.664666,0.939666,152525,5bcddb100f10750001d818f3,smile,medium,bright,-1.13345
1545,NULL,NULL,NULL,2391,5b321446530770000105daba,frown,dark,NULL,NULL
1546,11889.2,0.517345,0.967345,14282,5b321446530770000105daba,frown,dark,NULL,NULL
1547,13407.9,0.533498,0.608498,27692,5b321446530770000105daba,frown,dark,bright,1.34978
1548,6153.1,0.493883,0.343883,33845,5b321446530770000105daba,frown,dark,dim,-1.61174
1549,4420.4,0.532417,0.632417,38267,5b321446530770000105daba,frown,dark,bright,2.2417
1550,4202.3,0.513686,0.338686,42471,5b321446530770000105daba,frown,dark,dim,2.3686
1551,4767.5,0.549007,0.424007,47239,5b321446530770000105daba,frown,dark,dim,2.9007
1552,4993.6,0.550574,0.775574,52233,5b321446530770000105daba,frown,dark,bright,6.05742
1553,NULL,NULL,NULL,3997,5cadfbb23b07550017e2eb90,frown,medium,NULL,NULL
1554,63534.9,0.5,0.0867166,67538,5cadfbb23b07550017e2eb90,frown,medium,NULL,NULL
1555,38162.3,0.685264,0.960264,105702,5cadfbb23b07550017e2eb90,frown,medium,bright,0.92642
1556,15015.6,0.75,0.98602,120718,5cadfbb23b07550017e2eb90,frown,medium,bright,8.3
1557,12069.3,0.72381,0.94881,132788,5cadfbb23b07550017e2eb90,frown,medium,bright,4.78102
1558,5968.38,0.710944,0.660944,138758,5cadfbb23b07550017e2eb90,frown,medium,dim,3.49438
1559,10387.1,0.751831,0.00183127,149145,5cadfbb23b07550017e2eb90,frown,medium,dim,8.48313
1560,16363.9,0.725,0.291044,165510,5cadfbb23b07550017e2eb90,frown,medium,dim,4.9
1561,NULL,NULL,NULL,15894,5c5322c607ccef0001939694,frown,light,NULL,NULL
1562,87740.7,0.389169,0.389169,103642,5c5322c607ccef0001939694,frown,light,NULL,NULL
1563,12464.4,0.925512,0.925512,116112,5c5322c607ccef0001939694,frown,light,bright,5.25122
1564,5979.67,0.872091,0.872091,122096,5c5322c607ccef0001939694,frown,light,bright,2.90911
1565,14105.3,0.8641,0.3141,136206,5c5322c607ccef0001939694,frown,light,dim,-2.38998
1566,3213.28,0.911044,0.936045,139423,5c5322c607ccef0001939694,frown,light,bright,2.30445
1567,3247.41,0.804729,0.779729,142674,5c5322c607ccef0001939694,frown,light,dim,-3.82715
1568,29641.7,0.891749,0.316749,172319,5c5322c607ccef0001939694,frown,light,dim,1.87485
1569,NULL,NULL,NULL,2213,58b99fcaf814e400015249bc,frown,dark,NULL,NULL
1570,11157.1,0.0403601,0.0403601,13373,58b99fcaf814e400015249bc,frown,dark,NULL,NULL
1571,9826.25,0.437517,0.262517,23201,58b99fcaf814e400015249bc,frown,dark,dim,-5.24829
1572,7279.86,0.395886,0.270886,30482,58b99fcaf814e400015249bc,frown,dark,dim,-9.41141
1573,8492.41,0.425,0.96517,38976,58b99fcaf814e400015249bc,frown,dark,bright,-8.5
1574,8000.98,0.419293,0.819293,46979,58b99fcaf814e400015249bc,frown,dark,bright,-9.07067
1575,3776.78,0.433955,0.383955,50756,58b99fcaf814e400015249bc,frown,dark,dim,-8.60447
1576,6610.9,0.436673,0.536673,57369,58b99fcaf814e400015249bc,frown,dark,bright,-8.33265
1577,NULL,NULL,NULL,7473,5c4852b342213c0001f5967a,frown,light,NULL,NULL
1578,29741.9,0.153854,0.153854,37221,5c4852b342213c0001f5967a,frown,light,NULL,NULL
1579,35182.6,0.839316,0.189316,72408,5c4852b342213c0001f5967a,frown,light,dim,-4.86842
1580,23537.5,0.828982,0.103982,95950,5c4852b342213c0001f5967a,frown,light,dim,-4.40176
1581,22795.9,0.803406,0.878406,118756,5c4852b342213c0001f5967a,frown,light,bright,-3.95945
1582,18578.9,0.810607,0.935607,137340,5c4852b342213c0001f5967a,frown,light,bright,-3.23933
1583,22235.1,0.865558,0.965558,159580,5c4852b342213c0001f5967a,frown,light,bright,-0.744241
1584,22130.7,0.88399,0.23399,181716,5c4852b342213c0001f5967a,frown,light,dim,-0.401039
1585,NULL,NULL,NULL,2562,58db78f782b20f0001b9b781,frown,medium,NULL,NULL
1586,33593.2,0.477882,0.877882,36158,58db78f782b20f0001b9b781,frown,medium,NULL,NULL
1587,22581.6,0.575988,0.125988,58736,58db78f782b20f0001b9b781,frown,medium,dim,-9.10119
1588,9142.38,0.565579,0.915579,67879,58db78f782b20f0001b9b781,frown,medium,bright,-10.1421
1589,7548.69,0.598999,0.448999,75429,58db78f782b20f0001b9b781,frown,medium,dim,-7.70012
1590,8900.62,0.593374,0.968374,84331,58db78f782b20f0001b9b781,frown,medium,bright,-8.2626
1591,8956.84,0.614808,0.139808,93289,58db78f782b20f0001b9b781,frown,medium,dim,-6.11916
1592,10642.8,0.625,0.983425,103933,58db78f782b20f0001b9b781,frown,medium,bright,-5.1
1593,NULL,NULL,NULL,8895,5b9199f420257e0001ab1f01,smile,medium,NULL,NULL
1594,9023.86,0.517699,0.517699,17932,5b9199f420257e0001ab1f01,smile,medium,NULL,NULL
1595,19294,0.626471,0.451471,37236,5b9199f420257e0001ab1f01,smile,medium,dim,-4.95286
1596,9886.65,0.629964,0.779964,47131,5b9199f420257e0001ab1f01,smile,medium,bright,-4.60358
1597,23555.6,0.6308,0.0557995,70684,5b9199f420257e0001ab1f01,smile,medium,dim,-3.62005
1598,3998.05,0.633923,0.633923,74691,5b9199f420257e0001ab1f01,smile,medium,dim,-4.20771
1599,7688.1,0.620193,0.845193,82386,5b9199f420257e0001ab1f01,smile,medium,bright,-5.58066
1600,8801.59,0.627167,0.827167,91194,5b9199f420257e0001ab1f01,smile,medium,bright,-3.98331
1601,NULL,NULL,NULL,7907,5c3a1785bc64440001342f32,frown,medium,NULL,NULL
1602,71449.4,0.53395,0.23395,79353,5c3a1785bc64440001342f32,frown,medium,NULL,NULL
1603,22116.2,0.437065,0.0370648,101472,5c3a1785bc64440001342f32,frown,medium,dim,-23.8935
1604,19707.9,0.41763,0.41763,121184,5c3a1785bc64440001342f32,frown,medium,dim,-24.937
1605,23824.2,0.625,0.997107,145010,5c3a1785bc64440001342f32,frown,medium,bright,-5.1
1606,22358.3,0.629088,0.854088,167370,5c3a1785bc64440001342f32,frown,medium,bright,-4.69124
1607,18562.6,0.640047,0.390047,185939,5c3a1785bc64440001342f32,frown,medium,dim,-3.59526
1608,13753.4,0.632142,0.932142,199694,5c3a1785bc64440001342f32,frown,medium,bright,-3.4858
1609,NULL,NULL,NULL,2233,5ca0adbedd391200010c1ce9,smile,dark,NULL,NULL
1610,1135.3,0.462338,0.462338,3373,5ca0adbedd391200010c1ce9,smile,dark,NULL,NULL
1611,14961.4,0.46406,0.93906,18335,5ca0adbedd391200010c1ce9,smile,dark,bright,-2.594
1612,11031.2,0.475,0.104549,29370,5ca0adbedd391200010c1ce9,smile,dark,dim,-3.5
1613,8902.9,0.546506,0.221506,38273,5ca0adbedd391200010c1ce9,smile,dark,dim,2.6506
1614,6453.5,0.555318,0.680318,44729,5ca0adbedd391200010c1ce9,smile,dark,bright,3.53184
1615,7145.5,0.475,0.135428,51876,5ca0adbedd391200010c1ce9,smile,dark,dim,-3.5
1616,7598.8,0.468425,0.918425,59475,5ca0adbedd391200010c1ce9,smile,dark,bright,-2.15749
1617,NULL,NULL,NULL,9932,5bc690392885710001a0bb76,smile,light,NULL,NULL
1618,47983.6,0.489095,0.889095,57923,5bc690392885710001a0bb76,smile,light,NULL,NULL
1619,22214,0.806645,0.856645,80141,5bc690392885710001a0bb76,smile,light,bright,-3.63548
1620,18822.6,0.84842,0.49842,98965,5bc690392885710001a0bb76,smile,light,dim,-3.958
1621,10738.2,0.849074,0.824074,109706,5bc690392885710001a0bb76,smile,light,dim,-3.8926
1622,8770.3,0.858255,0.883255,118478,5bc690392885710001a0bb76,smile,light,bright,-1.47453
1623,18018.8,0.801529,0.726529,136500,5bc690392885710001a0bb76,smile,light,dim,-4.14714
1624,12631.3,0.853376,0.903376,149133,5bc690392885710001a0bb76,smile,light,bright,-1.96242
1625,NULL,NULL,NULL,6778,5cabef9263efda00104adeab,frown,medium,NULL,NULL
1626,29962.3,0.853945,0.853945,36765,5cabef9263efda00104adeab,frown,medium,NULL,NULL
1627,172145,0.895796,0.895796,208921,5cabef9263efda00104adeab,frown,medium,bright,21.9796
1628,33280.1,0.204966,0.204966,242228,5cabef9263efda00104adeab,frown,medium,dim,-46.2034
1629,17151.6,0.612398,0.612398,259394,5cabef9263efda00104adeab,frown,medium,dim,-6.36019
1630,8841.1,0.950648,0.950648,268248,5cabef9263efda00104adeab,frown,medium,bright,27.4648
1631,190924,0.860197,0.860197,459183,5cabef9263efda00104adeab,frown,medium,bright,19.3197
1632,2739.4,0.610994,0.610994,461937,5cabef9263efda00104adeab,frown,medium,dim,-6.50065
1633,NULL,NULL,NULL,4244,56e6a66af6ed900006a5867c,frown,light,NULL,NULL
1634,29739.4,0.538402,0.988402,33985,56e6a66af6ed900006a5867c,frown,light,NULL,NULL
1635,11958.2,0.9021,0.9521,45946,56e6a66af6ed900006a5867c,frown,light,bright,1.41001
1636,20872.4,0.917249,0.467249,66820,56e6a66af6ed900006a5867c,frown,light,dim,4.42487
1637,12349.9,0.858458,0.508458,79171,56e6a66af6ed900006a5867c,frown,light,dim,1.54581
1638,19436.8,0.903172,0.428172,98608,56e6a66af6ed900006a5867c,frown,light,dim,3.01724
1639,10978.5,0.89249,0.94249,109588,56e6a66af6ed900006a5867c,frown,light,bright,4.94903
1640,37352.8,0.925,0.998396,146942,56e6a66af6ed900006a5867c,frown,light,bright,3.7
1641,NULL,NULL,NULL,5227,5c4254f4d77d7c000189ac0f,smile,medium,NULL,NULL
1642,302825,0.129636,0.129636,308058,5c4254f4d77d7c000189ac0f,smile,medium,NULL,NULL
1643,35674,0.620609,0.195609,343735,5c4254f4d77d7c000189ac0f,smile,medium,dim,-4.63913
1644,31894,0.625,0.021591,375634,5c4254f4d77d7c000189ac0f,smile,medium,dim,-4.2
1645,27310,0.661163,0.711163,402947,5c4254f4d77d7c000189ac0f,smile,medium,bright,-1.48369
1646,17298,0.643522,0.443522,420248,5c4254f4d77d7c000189ac0f,smile,medium,dim,-3.24783
1647,14215,0.711847,0.786847,434464,5c4254f4d77d7c000189ac0f,smile,medium,bright,3.5847
1648,16463,0.632777,0.907777,450931,5c4254f4d77d7c000189ac0f,smile,medium,bright,-4.32227
1649,NULL,NULL,NULL,3687,58a5d58bb2a7180001f061d4,frown,dark,NULL,NULL
1650,23913.4,0.557448,0.557448,27604,58a5d58bb2a7180001f061d4,frown,dark,NULL,NULL
1651,13334.2,0.462417,0.337417,40940,58a5d58bb2a7180001f061d4,frown,dark,dim,-5.75831
1652,15711.2,0.417517,0.742517,56652,58a5d58bb2a7180001f061d4,frown,dark,bright,-7.24827
1653,11484.5,0.475,0.0226587,68138,58a5d58bb2a7180001f061d4,frown,dark,dim,-4.5
1654,15662.1,0.475,0.991802,83801,58a5d58bb2a7180001f061d4,frown,dark,bright,-3.5
1655,7981,0.441906,0.866906,91783,58a5d58bb2a7180001f061d4,frown,dark,bright,-4.80936
